User,Location,Text,sentiment,probability
RobertoBaez,,"Todas las películas muy padres, pero esa última era algo que ya se esperaba desde hace tiempo. Empiecen su quiniela… https://t.co/zamvuL9nxN",Positivo,66
IvanMcGiver,,Todos hablando de las películas que vienen pero ¿y esto? 😱😱😱😱😱😱 #FantasticFour #MarvelStudios #Marvel https://t.co/21sQvnR3TM,Positivo,64
FrikiTomi,Argentina,Y Marvel te tira todo directo a la cara (y al corazón) y no podes olvidarte de cuanto los amamos...tremendo videazo… https://t.co/hmgwLgM3ZT,Positivo,65
MauMerinoT,México,"¡OMG, SIN PALABRAS!

Nuevas escenas, nuevos títulos de películas, nuevas fechas de estreno y vaya manera de comenza… https://t.co/9opNVN8hxD",Positivo,70
gilbertovaladez,MEXICO,"Blade, 4 Fantásticos y  los X-Men sin información en el avance de películas de  #MarvelStudios 🎞️🎥🍿",Positivo,62
GeekOH4,México,"🚨OFICIAL🚨
#MarvelStudios confirmó el nuevo título y fechas de sus nuevos proyectos 💥

Black Panther 2 se titulara… https://t.co/tHIE0Tr1Xw",Positivo,77
CalleHollywood,Hollywood,"Los estrenos de #MarvelStudios este año:

🎬 #BlackWidow
🗓️ Julio 9.

🎬 #ShangChi
🗓️ Septiembre 3.

🎬 #Eternals
🗓️ N… https://t.co/7GpfhiAzFz",Positivo,65
gatuchaaa,honeymoon avenue,SE ATRASA EL SUICIDIO GENTE DOCTOR STRANGE SE ESTRENO EL PRÓXIMO AÑO Y THE ETERNALS ESTE AÑO CHCHHHH #MarvelStudios… https://t.co/S0ov6v9kqt,Positivo,70
mty_360,"Monterrey, Nuevo León","Y les recordamos que este año llegarán:

- Black Widow, 8 de julio
- Shang-Chi and the Legends of the Ten Rings, 3… https://t.co/tR4tFneD9C",Positivo,72
117Elvalle,,Primer vistazo oficial a #TheEternals de #MarvelStudios https://t.co/icvcVwKoH1,Positivo,71
normantorregros,"Distrito Federal, México","#marvel 

#antmanandthewaspquantumania 
17 FEBRERO 2023

#antman #antmanandthewasp #paulrudd #evangelinelilly… https://t.co/mJcLEHVlZL",Positivo,67
sweetlsbrave,harry ,"yo no salgo viva, GRACIAS MARVEL 😫💪🏻 #MarvelStudios https://t.co/QBZlA7Ozgl",Positivo,89
elchimu123,en la Nave del Bad batch,"Marvel con todo esto ya me sacó toda la billetera......
#Marvel
#MarvelStudios https://t.co/pBoTEcp50Q",Positivo,68
HazKlicOficial,,"Se actualiza ma fase 4 de #MarvelStudios y ya hay nombre y fechas para las siguientes producciones del #MCU 😍

♦️Ca… https://t.co/5k64skNoZy",Positivo,65
JorgeABertran,"Madrid, Comunidad de Madrid","¡Ojo! 😍😍😍¡Qué ganas de ir al cine con mis hijos!
#MarvelStudios celebra el cine y presenta sus próximas películas ¡… https://t.co/WWVuuyM6Tq",Positivo,74
mty_360,"Monterrey, Nuevo León","#MarvelStudios acaba de revelar nombres, logos y fechas de estreno de sus próximas películas 🎬

- Doctor Strange &amp;… https://t.co/fmvKaC4Foy",Positivo,69
GeekCentral14,,"Estás son las películas de la fase 4 para #MarvelStudios 🎬🔥
#BlackPantherWakandaForever - Julio 8, 2022
#Marvels -… https://t.co/FY75usn7d1",Positivo,66
marvelmex,#CDMX,¡Tenemos título de Black Panther II! 🙌🏻 #MarvelStudios https://t.co/7mQmj3tAf5,Positivo,67
SoyFlordeMaria,Guatemala,Para los fans... #MarvelStudios https://t.co/3BWt10Wr3U,Positivo,70
IaCanary,FUERTEVENTURA Canary Island🇮,@guanac2 Que hermosa se ve #Fuerteventura 🇮🇨🇮🇨🇮🇨🇮🇨🇮🇨 #Eternals #MarvelStudios #marvel,Positivo,59
normantorregros,"Distrito Federal, México","#marvel #themarvels 
11 NOVIEMBRE 2022

#imanvellani #brielarson #teyonahparris #marvelstudios #skrulls #skrull https://t.co/Ek444QqMNb",Positivo,64
GeekCentral14,,"Estás son las películas de la fase 4 para #MarvelStudios 🎬🔥♥️

#BlackWidow- Julio 9, 2021
#ShangChi - Septiembre 3,… https://t.co/r6iIzEgpMc",Positivo,66
GollumReviews,"Cádiz, Spain","Precioso, no se han ido y están aqui. Ha sido larguísima la espera pero en Julio ya #MarvelStudios vuelve AL CINE.… https://t.co/5dnVbaozyt",Positivo,68
AnaMicheladaF,Asgard,¿Qué pelicula tienen más ganas de ver de la fase 4 de #MarvelStudios?,Positivo,75
ElLugarDeK,,Pues sa' quedao buena la tarde eh😍. Todos los logos y fechas de las películas anunciadas por #MarvelStudios https://t.co/bJCMIfZpXU,Positivo,80
OmarCharcousse,"Miami, FL.","#MarvelStudios tiene 20 puntos en todo lo que ha hecho para ese universo de súper héroes. 

Hoy lanzaron un video c… https://t.co/fs8niSQFFo",Positivo,78
WipyTV,Mexico,"Abrimos hilo de lo que #MarvelStudios nos trajo este #lunes 🤯

Comenzamos con nuevas imágenes de #BlackWidow https://t.co/NxndErHVCO",Positivo,74
Cooper_sn,,"SE CONFIRMAN LOS CUATRO FANTÁSTICOS EN EL MCU, QUE MEJOR FORMA DE EMPEZAR EL DÍA BANDAAA?!!!  #MarvelStudios https://t.co/KhTaOUPBLW",Positivo,75
recordandodiaz,,"🔴¡AL FIN! Un pequeño vistazo y fecha oficial de ETERNALS.⚪

🔴¿Ya me sigues en Instagram?⚪

https://t.co/ZKUdxy4GZI… https://t.co/SzSyHT2GO0",Positivo,69
LizzieYPaul,,"Es que se aman ? :( 😔

#WandaVision #MarvelStudios https://t.co/9A34eZpGzA https://t.co/QTvBGOm0Wt",Positivo,67
normantorregros,"Distrito Federal, México","#marvel 

#blackpanther #wakandaforever 

8 JULIO 2022 (Cumpleaños 39 🥳😳🌟)

#danaigurira #martinfreeman… https://t.co/vLp6wbmvCB",Positivo,66
AnaMicheladaF,Asgard,#MarvelStudios @MarvelStudios te amamos gracias por todo 🛐🛐,Positivo,88
gilbertovaladez,MEXICO,Yo viendo el avance de #MarvelStudios con la voz de @TheRealStanLee 😢😢😢🎞️🎥 https://t.co/zEL3FAiHrD,Positivo,71
Emiliux31_,México,🚨NOTICIA🚨Primeras imágenes de #TheEternals. La próxima cinta de #MarvelStudios que se estrenará en cines el próximo… https://t.co/s0bkK8P2qM,Positivo,66
Cynthia27S,México ,Yo después de ver el título #BlackPanther #MarvelStudios https://t.co/P6swCwWKXh,Positivo,70
luisve69,"Ñuñoa, Chile",Angelina Jolie 😍 cómo Thena #Eternals #MarvelStudios https://t.co/eY74NtuCpX,Positivo,65
GeekZoneGZ,,Mood con #MarvelStudios ahora mismo. https://t.co/en1NvuPH7s,Positivo,68
kikemadrigalr,"Sucre, Venezuela",@MarvelStudios tu nojombre.. Me vuelves mierda cuando te da la gana.. Siento que estas abusando de mi.. #MarvelStudios,Positivo,64
tuitgodin,México,"Dice #MarvelStudios que vayan preparando sus carteras porque se viene la fase 4.

#WakandaForever #Eternals… https://t.co/hbrMvdP50y",Positivo,57
PatyGstyle,,Es glorioso 🔥 Excelente trabajo #ChloeZhao 👏🏻🤩 #Eternals #TheRider #Nomadland #MarvelStudios 💥 https://t.co/yDWDcUUenA,Positivo,72
MarasliMX,Turquía,#MarvelStudios revela fecha de las próximas producciones de la #Phase4 https://t.co/qSkTjerRxG,Positivo,65
Huguixxo,Madrid,"Marvel ha reconfirmado que trabaja en lo nuevo de Los 4 Fantásticos y 
GRI TAN DO #MarvelStudios",Positivo,72
gabi_mb14,"Maldonado, Uruguay","Necesito ver algo del UCM YAAAAA
#MarvelStudios #UCM #LaConchaDeTuHemana",Positivo,67
Que_Peks,Mexico,"'ANT-MAN AND THE WASP: QUANTUMANIA’ tiene fecha oficial de estreno para Febrero 17, 2023 💫🐜 #MarvelStudios https://t.co/Ul4DA2bPxw",Positivo,73
IVereniceok,"Santiago del Estero, Argentina","Marvel alegro mi vida con este segundo😍🙌🏻

#MarvelStudios #Marvel https://t.co/sohMIpKmTn",Positivo,70
ElLugarDeK,,#MarvelStudios no se sabe fecha pero... LOS 4 FANTÁSTICOS LLEGARÁN PRONTO YEEAH!! https://t.co/Zjtsixt5FC,Positivo,68
CalleHollywood,Hollywood,"El mundo puede cambiar y evolucionar. Pero lo único que nunca cambiará, es que todos somos parte de una gran famili… https://t.co/EQSyDmK03e",Positivo,74
alvarowtf,Madrid - España,Video de #MarvelStudios donde nos enseña un poco del futuro del #UCM. Incluye teaser de #Eternals. https://t.co/E64XxG3OJm,Positivo,71
explicamosTT,"Distrito Federal, México","""Wakanda Forever"" 
Marvel Studios anuncia fechas para sus próximas películas y revela títulos de las secuelas de ‘B… https://t.co/jWbBWsbgIe",Positivo,65
alvarowtf,Madrid - España,"Imágenes de #Eternals 
#MarvelStudios #Marvel https://t.co/d8fEnriKAv",Positivo,65
ElLugarDeK,,"#MarvelStudios ha anunciado fecha y logo de Capitana Marvel (ahora #theMarvels), #guardianesdelagalaxia vol. 3 y… https://t.co/w0mcnrISQ8",Positivo,67
MarcGimnezFranc,,"MODO HYPE ACTIVADO:
  AAAAAAAAAAAAAAAAAAAAAHHHHHHHHHHHHHH!!!!!!!!!!!!! 🔥🎉🎊🎆😍🔥🎉🎊🎆😍🔥🎉🎊🎆😍🔥🎉🎊🎆😍

MARVEL SUTDIOS TE QUIE… https://t.co/JtznCYsWp5",Positivo,65
editor_platense,"La Plata, Argentina",📽️ En los próximos meses llegarán a las pantallas nuevas historias y continuidad del universo cinematográfico más e… https://t.co/XPCZ1EYL01,Positivo,67
Que_Peks,Mexico,"'GUARDIANS OF THE GALAXY VOL 3' tiene fecha de estreno oficial para Mayo 05, 2023. 🔥✨ #MarvelStudios https://t.co/fLuzvpGei0",Positivo,71
blacknews_16,,Ya es oficial #MarvelStudios  nos muestra los títulos de sus próximas películas https://t.co/OsiuRjWwNu,Positivo,63
Ego_Regio,Tierra,"#MarvelStudios no se detiene, solo se tomo unas vacaciones. https://t.co/jgaPXZTMFh",Positivo,60
Que_Peks,Mexico,"'THE MARVELS' es el título oficial de Capitana Marvel 2 y estrena en Noviembre 11, 2022. 💥👊 #MarvelStudios https://t.co/vGFx00b0Q7",Positivo,69
alvarowtf,Madrid - España,#MarvelStudios revela la fecha de estrenos de sus próximas películas. #Marvel. https://t.co/Cx9HhshFje,Positivo,65
SavageFNLeaker,CÓDIGO: NEW-JORGE-LUISS,📰I Dejando a Fortnite a un lado ya que Marvel Studios confirmó el nuevo título y fechas de sus nuevos proyectos 💥🤯… https://t.co/f5LDsKZ6ll,Positivo,78
Juannete_,"Barranquilla, Colombia🇨🇴",Ya anunciaron las fechas de la cuarta fase de Marvel😍😍😍 #MarvelStudios  #SpiderMan #MarvelFutureRevolution https://t.co/5Dh3qUenUr,Positivo,65
ElLugarDeK,,"#MarvelStudios confirma ant man y la avispa: quantumania!
17 de febrero de 2023. https://t.co/5WHwTzghTu",Positivo,64
Que_Peks,Mexico,"'BLACK PANTHER: WAKANDA FOREVER' estrena en Julio 08, 2022. 🔥#MarvelStudios https://t.co/cXZoXnJlSY",Positivo,68
DsdElEscaparate,Colombia,Con este video #MarvelStudios actualiza fechas y títulos de sus producciones cinematográficas próximas a llegar a s… https://t.co/9QdFJzf6Dj,Positivo,70
ElLugarDeK,,"#MarvelStudios confirma la fecha de #BlackPanther!!
8 de julio de 2022. https://t.co/wVbEFdiU2R",Positivo,62
juanpis880927,Bogotá,"Uffff, emocionante el futuro de #MarvelStudios 
⚡ https://t.co/3xmiBCzuiK",Positivo,72
ElLugarDeK,,#MarvelStudios confirmada fecha de #ThorLoveAndThunder!!! https://t.co/fi9w2uHJBP,Positivo,67
nandoman1905,Sevilla,"Ejemplo gráfico de sacarse la chorra (perdón!) ❤❤ #MarvelStudios #Marve
https://t.co/ISSq1jqkQr",Positivo,65
ElRinconCine,,"⚠️Ya tenemos títulos y fechas de estreno de las próximas películas de #MarvelStudios 

📌""Black Panther: Wakanda For… https://t.co/dUSOD9yvs4",Positivo,69
liurneycinemax,"Santa Cruz de Tenerife, España",Esto es #MarvelStudios 🥳🥳 https://t.co/9KiEr858Hg,Positivo,67
Radio_LobosUD,"Chihuahua, México",¡#MarvelStudios anuncia el título para la secuela de Black Panther la cual se llamara #BlackPanther:… https://t.co/qisKzrzXfn,Positivo,65
ireeneverdugo,,Gracias por cogerte el dia libre @StripMarvel #MarvelStudios,Positivo,92
AquiEntretenido,,"La cinematografía de #Eternals looking pretty good... eh?

#ChloeZao es una pro.

#Marvel #MarvelStudios https://t.co/57Y7cD9Tsa",Positivo,65
NangoCine,P. Sherman calle Wallaby 42,"#MarvelStudios le puso título y fecha a sus próximos proyectos.

#WakandaForever se me antoja el nombre más perfect… https://t.co/XIebeQBoNW",Positivo,65
adamary60961770,Mexico,casual dijieron  #MarvelStudios por que no estrenamos los títulos y fechas de las películas fase 4. que bien empeza… https://t.co/D2WlxDYkMS,Positivo,74
Radio_LobosUD,"Chihuahua, México",¡ #MarvelStudios anuncia el título para la secuela de Black Panther la cual se llamara #BlackPanther: Wakanda Forev… https://t.co/B4KWqDk93j,Positivo,65
del_habitacion,,"El futuro de #MarvelStudios en el cine se ve prometedor 🤯

¿Qué película esperas más de la Fase 4 del UCM? https://t.co/QB5CDefEVJ",Positivo,70
Brenda17GoFri,CDMX,"Hola, ayúdenme por favor a compartir a esta linda perrita para que encuentre hogar. Grax
#FelizLunes… https://t.co/fbLpE1l4zS",Positivo,73
gilbertovaladez,MEXICO,Marvel libera las primeras imágenes de #Eternals y confirma calendario de películas hasta 2023. #MCU #MarvelStudios https://t.co/Pa5elrohw3,Positivo,64
PalomeraClub,,La fase 4 de #MarvelStudios https://t.co/lDasgys0eV,Positivo,67
CineAlToque_,,"¡PRIMERAS IMÁGENES DE ""ETERNALS""!

La próxima película de #MarvelStudios, dirigida por Chloé Zhao, llegará a los ci… https://t.co/9DJ6B2uFgV",Positivo,65
PatriVallekas97,"Madrid, Comunidad de Madrid",DIOS QUE PASADA!!! TODO LO QUE SE VIENE 😱🤩👏🏻 #MarvelStudios #Marvel https://t.co/pKQJEO7O2Z,Positivo,64
sitosis7,"Valencia, España","Podremos decir que #MarvelStudios tiene casi la misma fórmula en todas sus películas.
Que el tono friendly cansa un… https://t.co/8FA7FdhbTG",Positivo,64
saulmrq,México,todos hablan de #Eternals pero nadie se dio cuenta de #Los4Fantasticos de Marvel Studios #MarvelStudios #NowayHome https://t.co/VbCCb17Pb0,Positivo,58
OrfeoFM,"Córdoba, ARG.","Los anuncios de #MarvelStudios están increíbles y no damos más de la ansiedad! 
https://t.co/vd9IHFlqFy",Positivo,66
ChrBernal,Colombia,Vamooos lo mejor que se viene de la fase 4 de #Marvel #MarvelStudios son #FantasticFour #Los4Fantasticos https://t.co/lq1VIAzl79,Positivo,78
normantorregros,"Distrito Federal, México","#marvel #theeternals 
5 NOVIEMBRE 2021

#angelinajolie #gemmachan #richardmadden #marvelstudios #madongseok https://t.co/CVGisbG2Bl",Positivo,64
LaloBlues_,México,"LUCHAS POR ELLO!!! 💥😭

#TheEternals #MarvelStudios https://t.co/thp2J4Kyts",Positivo,66
Gabrielfer94,"La Plata, Argentina",#MarvelStudios más viva que nunca https://t.co/qx4EIfEvts,Positivo,69
Rah_Demon,"Dublín, Irlanda","Pedazo de tráiler que se han marcado, con momentazos y con pequeñas previews de lo que viene. #MarvelStudios
https://t.co/4ycQ8YtYrl",Positivo,70
PopFanters,,"Nuevas fechas películas de #MarvelStudios 
2021
#BlackWidow Julio 9 2021
#ShangChiandTheLegendofTenRings Septiembre… https://t.co/xPKJQwbWPH",Positivo,68
NoticiasMundoP1,,"Las nuevas películas de #MarvelStudios de la fase 4 son:

#BlackPanther WAKANDA FOREVER, 8 de Julio de 2022… https://t.co/7UONvkMxUb",Positivo,69
davesanz,"Tula de Allende, Hidalgo",Con estos anuncios de la fase 4 fechas y nombres de lo que viene a partir del segundo semestre de esté año hasta el… https://t.co/jSJuAzhtba,Positivo,71
MundoRaist,,"🚨NUEVAS FECHAS de ESTRENO #MarvelStudios

⚫ #BlackPanther2 Wakanda Forever // Julio 2022

🔴 #TheMarvel // Noviembre… https://t.co/DzuD3yBWga",Positivo,70
normantorregros,"Distrito Federal, México","#blackwidow 
9 - Julio - 2021 (feliz cumpleaños a mi 🥳)

#scarlettjohansson #florencepugh #davidharbour… https://t.co/pqAKkDGzac",Positivo,77
iansalgadov,"Santiago, Chile",Los próximos estrenos de #MarvelStudios https://t.co/u4QNYS6RAZ,Positivo,66
spnbitch_,Spain,HAN CONFIRMADO LOS 4 FANTÁSTICOS CHILLO #MarvelStudios https://t.co/y1xbRQAQsx,Positivo,66
iansalgadov,"Santiago, Chile",Los próximos estrenos de #MarvelStudios https://t.co/SwfUBHAgWm,Positivo,66
la_cuevadeale,Argentina,"Nuevas imagenes de ETERNALS y lo que todos nos preguntamos: ¿PARA CUÁNDO EL TRAILER?

Y ¿Ese es Wong?

#Eternals… https://t.co/0mCjobHF9K",Positivo,64
iansalgadov,"Santiago, Chile",Los próximos estrenos de #MarvelStudios https://t.co/tnSIYasqq1,Positivo,65
arturovargasm,"Bogotá, Colombia","Bueno, no nos queda sino sucumbir al ""Hype"". Volver a cuando tenía 10 o 12. Grande #MarvelStudios https://t.co/3XU004SEcK",Positivo,78
iyamend,México,Gran lunes para empezar la semana gracias a #MarvelStudios presentando la fase 4 de Marvel. ❤️ https://t.co/aDlyN0FwzP,Positivo,93
Roger_Anzures,Mexico,No estoy llorando.🥲 #MarvelStudios https://t.co/zzsV1ZDBcD,Positivo,65
GMarvelita,Lima perú,"El mundo puede cambiar y evolucionar, pero hay algo que nunca cambia: somos parte de una gran familia.

Lo que se v… https://t.co/fEYlZwkDaD",Positivo,78
normantorregros,"Distrito Federal, México","#shangchi #shangchiandthelegendofthetenrings 
3-SEPTIEMBRE-2021

#simuliu #awkwafina #tonyleung #benkingsley… https://t.co/Jt2g0X3nLs",Positivo,66
igot7encoregot7,,Ver esto me recuerda que el 23 de septiembre del año en curso JACKSON WANG hará historia por su OST para… https://t.co/U9E65gVUQD,Positivo,69
Armandocame,"Mexicali, Baja California",Apuesto a que unas las mandan a streaming y otras modifican fecha de estrenos  #MarvelStudios https://t.co/f1Jy2X3Q0g,Positivo,68
SRJesusete,España,"Se viene 🔥👌🏼😉https://t.co/GSWTLE92eC
#MarvelStudios",Positivo,67
BMXCinema,Titán,"⭐️ ETERNALS⭐️

Primeras imágenes de la cinta que será dirigida por la ganadora del Oscar, #ChloeZhao.

#Eternals… https://t.co/Aq0OENSyOM",Positivo,67
RinconDeMarvel,,Solo hace falta que salgan ahora a la luz las fotos de el set de #SpiderManNoWayHome despues de el video que se ha… https://t.co/LCkvNnrvwI,Negativo,46
Rovito,"Murcia, España",Espectacular!! Se me han puesto los pelos de punta #MarvelStudios https://t.co/mByaEEA8Ib https://t.co/11j5v92QPr,Positivo,71
AlfComics,Argentina,"#MARVELSTUDIOS Anuncio las fechas y los títulos de sus próximas peliculas:
Guardianes de la galaxia vol.3: 5 de may… https://t.co/1v8sX33Dqz",Positivo,63
SevenTorroles,"Málaga, Andalucía","Esta es la definición de #Felicidad.
Se confirman las fechas de estreno de todo lo que se viene (en cines) de la ma… https://t.co/2rxaLhu2vI",Positivo,70
FandomPelicula,México,"Inevitable no derramar una lágrima de nostalgia y emoción.

Estos son los próximos estrenos en el cine que nos tien… https://t.co/ze0FiaKLIO",Positivo,68
pancho_en70mm,Quilpué,"¡SANTA MADRE DE DIOS! ¡ESCALOFRÍOS INFINITOS! 
Para empezar la semana, un trailer de la Fase 4/celebración hacia la… https://t.co/Wq3ryPwiqq",Positivo,67
RaWr_waffle,Antes Jotunheim..Hoy Asgard❤️,Voy despertando y me encuentro con que #MarvelStudios ya anda elevándonos el hype a todos. https://t.co/PF60kWUskS,Positivo,78
micch1302,Ecuador,"¡Que manera de empezar el día y el mes, 💣Marvel anuncia futuras fechas para sus peliculas, y lo lindo es que todas… https://t.co/G0uDnzQ2ao",Positivo,72
GeekZoneGZ,,Gracias #MarvelStudios por seguir haciendo que 'SPIDER-MAN NO WAY HOME' se estrene este año y no retrasarla 🙏 https://t.co/8BpswN6PCd,Positivo,85
